1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
"(0.49830520153045654, 0.4817526936531067, -0.08747436106204987)","(0.500234842300415, 0.47219446301460266, -0.07761940360069275)","(0.5012691617012024, 0.4720451831817627, -0.07770196348428726)","(0.5022485852241516, 0.47170424461364746, -0.0777423083782196)","(0.495493620634079, 0.47167375683784485, -0.092115119099617)","(0.49327337741851807, 0.47085127234458923, -0.09217135608196259)","(0.4909566044807434, 0.46992653608322144, -0.0922827497124672)","(0.4966506361961365, 0.46758541464805603, -0.014630443416535854)","(0.47968438267707825, 0.46732625365257263, -0.0811605155467987)","(0.4952547252178192, 0.4891071021556854, -0.06172573193907738)","(0.49024349451065063, 0.4874257743358612, -0.08118369430303574)","(0.5025336742401123, 0.4957846403121948, 0.029985493049025536)","(0.4396532475948334, 0.5271741151809692, -0.06274601817131042)","(0.5262650847434998, 0.549164354801178, 0.03698130324482918)","(0.43145838379859924, 0.6192134618759155, -0.05698728188872337)","(0.5301315188407898, 0.5557687282562256, -0.061163660138845444)","(0.4384143650531769, 0.704433262348175, -0.09303318709135056)","(0.5360496640205383, 0.5663428902626038, -0.08038374781608582)","(0.4352785050868988, 0.7298235297203064, -0.11012308299541473)","(0.5314491987228394, 0.5601367354393005, -0.09577377885580063)","(0.4439868628978729, 0.7303225994110107, -0.13239645957946777)","(0.5282204151153564, 0.557802677154541, -0.07033079117536545)","(0.4459129273891449, 0.7207568287849426, -0.1015845537185669)","(0.5058361887931824, 0.6442393660545349, 0.03629858419299126)","(0.46402013301849365, 0.6729824542999268, -0.03630227968096733)","(0.5698611736297607, 0.6158688068389893, -0.04604986682534218)","(0.45838189125061035, 0.7400466203689575, -0.1987093836069107)","(0.6060597896575928, 0.6747087240219116, -0.02894960157573223)","(0.4445249140262604, 0.8027065396308899, -0.07031098753213882)","(0.6034647226333618, 0.7036008834838867, -0.03064601495862007)","(0.4446767568588257, 0.8071202635765076, -0.0577249601483345)","(0.6454445123672485, 0.6652871966362, -0.07481900602579117)","(0.4358264207839966, 0.8328123688697815, -0.09981255233287811)"
"(0.5119096040725708, 0.48075270652770996, -0.14148551225662231)","(0.5133950710296631, 0.4732050895690918, -0.13408015668392181)","(0.5136879086494446, 0.47336527705192566, -0.13407312333583832)","(0.514056921005249, 0.47348645329475403, -0.13421642780303955)","(0.5099619030952454, 0.47173503041267395, -0.10773764550685883)","(0.5079790353775024, 0.47065919637680054, -0.10798604041337967)","(0.5059979557991028, 0.46961650252342224, -0.10782386362552643)","(0.5055143237113953, 0.4686393141746521, -0.07473515719175339)","(0.497209757566452, 0.467792809009552, -0.17164072394371033)","(0.506499171257019, 0.48900163173675537, -0.12075211107730865)","(0.5032264590263367, 0.48660945892333984, -0.11777056008577347)","(0.5066885352134705, 0.496876984834671, -0.011318144388496876)","(0.44497212767601013, 0.5220621824264526, -0.1174505203962326)","(0.5233622193336487, 0.5908151268959045, -0.025149354711174965)","(0.4315528869628906, 0.6134199500083923, -0.10874227434396744)","(0.543108344078064, 0.6229135990142822, -0.09695565700531006)","(0.4387260973453522, 0.6986986994743347, -0.1538684368133545)","(0.5515453219413757, 0.6348450779914856, -0.10823355615139008)","(0.4350503087043762, 0.7224245071411133, -0.18942350149154663)","(0.5498062372207642, 0.6319912075996399, -0.14160726964473724)","(0.4443649649620056, 0.7222133874893188, -0.20459912717342377)","(0.5448591113090515, 0.6290848851203918, -0.07934215664863586)","(0.44735032320022583, 0.713384747505188, -0.1603233367204666)","(0.5067358613014221, 0.6450247764587402, 0.034728679805994034)","(0.46416306495666504, 0.6731102466583252, -0.03518318012356758)","(0.5697929263114929, 0.6154559850692749, -0.015042423270642757)","(0.4447491765022278, 0.7444638609886169, -0.21164055168628693)","(0.6452561616897583, 0.6132210493087769, -0.0376538522541523)","(0.44332370162010193, 0.7808990478515625, -0.049895770847797394)","(0.6462147831916809, 0.6490381360054016, -0.04188462346792221)","(0.44501110911369324, 0.7811720371246338, -0.034156281501054764)","(0.6632279753684998, 0.5984832048416138, -0.08236102759838104)","(0.4347122311592102, 0.7988833785057068, -0.06835871934890747)"
"(0.5161908864974976, 0.4854995012283325, -0.20684181153774261)","(0.5167965888977051, 0.4760381579399109, -0.19475427269935608)","(0.5168077349662781, 0.4759918749332428, -0.19477197527885437)","(0.5167704820632935, 0.475915789604187, -0.1948164850473404)","(0.5145129561424255, 0.4749480187892914, -0.21091735363006592)","(0.5130881667137146, 0.47392380237579346, -0.21100832521915436)","(0.5109290480613708, 0.4727127254009247, -0.21105395257472992)","(0.5076841115951538, 0.47240811586380005, -0.1220441460609436)","(0.4987538456916809, 0.46855655312538147, -0.21798385679721832)","(0.5110458731651306, 0.4942457377910614, -0.17784711718559265)","(0.5089768171310425, 0.4916648268699646, -0.20311053097248077)","(0.5074236392974854, 0.5021382570266724, -0.046145934611558914)","(0.44899874925613403, 0.5218067765235901, -0.19513535499572754)","(0.5222139954566956, 0.6016729474067688, -0.03546544164419174)","(0.4323510527610779, 0.6146480441093445, -0.19761642813682556)","(0.5365315079689026, 0.6635348796844482, -0.11860665678977966)","(0.44756269454956055, 0.6907298564910889, -0.23355695605278015)","(0.5413285493850708, 0.684777557849884, -0.13486634194850922)","(0.47393396496772766, 0.7109605669975281, -0.25971779227256775)","(0.5387362241744995, 0.6828253269195557, -0.16254523396492004)","(0.48145073652267456, 0.702576756477356, -0.26653721928596497)","(0.535932719707489, 0.6757544279098511, -0.12618623673915863)","(0.4799175560474396, 0.6944493055343628, -0.23542903363704681)","(0.506771445274353, 0.6463655829429626, 0.03648067265748978)","(0.4683259129524231, 0.6720707416534424, -0.03656308352947235)","(0.5700563192367554, 0.6139087677001953, 0.0006964486092329025)","(0.4457052946090698, 0.7380473613739014, -0.1868378221988678)","(0.6418492197990417, 0.6250737905502319, 0.03295845910906792)","(0.445943146944046, 0.7778401970863342, -0.0031838209833949804)","(0.6455335021018982, 0.6577907204627991, 0.035507556051015854)","(0.44691434502601624, 0.7804785966873169, 0.00470207491889596)","(0.662528395652771, 0.614436686038971, 0.0094836987555027)","(0.43980804085731506, 0.7985040545463562, -0.010335410013794899)"
"(0.5145329236984253, 0.4885900616645813, -0.0021642327774316072)","(0.5139204263687134, 0.47604072093963623, -0.0023925777059048414)","(0.5130088925361633, 0.47546476125717163, -0.0024282631929963827)","(0.5115757584571838, 0.47453466057777405, -0.0023991400375962257)","(0.5146303176879883, 0.4765043556690216, -0.021422427147626877)","(0.5142268538475037, 0.476012259721756, -0.021436017006635666)","(0.513697624206543, 0.475477010011673, -0.021522730588912964)","(0.5026133060455322, 0.47206225991249084, -0.0037371607031673193)","(0.5052300095558167, 0.47211596369743347, -0.09132281690835953)","(0.509006917476654, 0.4956647455692291, 0.0016425412613898516)","(0.5101381540298462, 0.49546870589256287, -0.023603282868862152)","(0.45830005407333374, 0.5051326155662537, 0.017336150631308556)","(0.4961663782596588, 0.5214502215385437, -0.12329690903425217)","(0.4360976219177246, 0.6085081696510315, 0.02976585552096367)","(0.5063959360122681, 0.6192613244056702, -0.10212384164333344)","(0.442921906709671, 0.6823953986167908, 0.011995305307209492)","(0.5263128280639648, 0.6771353483200073, -0.01964533142745495)","(0.44223806262016296, 0.7066631317138672, 0.005808863323181868)","(0.5345308184623718, 0.7014936804771423, -0.023573286831378937)","(0.4444407522678375, 0.7109490633010864, -0.0004242595168761909)","(0.5408644676208496, 0.6862353086471558, -0.02044288069009781)","(0.4474199712276459, 0.7013841867446899, 0.008432566188275814)","(0.5337717533111572, 0.6905767321586609, -0.015448193997144699)","(0.47754326462745667, 0.6621904969215393, 0.04915925860404968)","(0.4909658432006836, 0.6646486520767212, -0.04956631734967232)","(0.47605210542678833, 0.6882979869842529, 0.2268749475479126)","(0.5519918203353882, 0.6450592279434204, 0.09807046502828598)","(0.4727742671966553, 0.7443798780441284, 0.2947257459163666)","(0.5704923868179321, 0.7067941427230835, 0.21180537343025208)","(0.4701865017414093, 0.7538608312606812, 0.3042539358139038)","(0.5660300254821777, 0.7213515043258667, 0.2262193262577057)","(0.47709348797798157, 0.759418249130249, 0.3105694353580475)","(0.595116913318634, 0.7110204696655273, 0.25043609738349915)"
"(0.5124399662017822, 0.4604490399360657, -0.15353231132030487)","(0.5134831070899963, 0.45421865582466125, -0.1356559842824936)","(0.5139287114143372, 0.45557719469070435, -0.13581176102161407)","(0.5141800045967102, 0.4568212926387787, -0.13593590259552002)","(0.5097789168357849, 0.44920623302459717, -0.14687655866146088)","(0.5078171491622925, 0.4472205638885498, -0.1468273401260376)","(0.5057926177978516, 0.44534820318222046, -0.14675675332546234)","(0.5071101784706116, 0.46145758032798767, -0.03937136009335518)","(0.49740979075431824, 0.44929441809654236, -0.1378733217716217)","(0.5093398690223694, 0.47530773282051086, -0.1227622702717781)","(0.5054623484611511, 0.46867817640304565, -0.1374499648809433)","(0.4986334443092346, 0.515801727771759, -0.025165319442749023)","(0.4612997770309448, 0.5170344710350037, -0.12793835997581482)","(0.4989093244075775, 0.6014740467071533, -0.01161671057343483)","(0.44778841733932495, 0.6072906255722046, -0.12608492374420166)","(0.5114511847496033, 0.6365448236465454, -0.09868912398815155)","(0.44786155223846436, 0.6704187393188477, -0.183949813246727)","(0.5168319940567017, 0.6480359435081482, -0.13029226660728455)","(0.44221261143684387, 0.6943886876106262, -0.21414895355701447)","(0.5141014456748962, 0.6437199711799622, -0.15411189198493958)","(0.44965240359306335, 0.6911768317222595, -0.23155494034290314)","(0.5103985667228699, 0.6404358148574829, -0.11433514952659607)","(0.45305681228637695, 0.6857331991195679, -0.19302377104759216)","(0.4889935553073883, 0.6615647077560425, 0.0232717152684927)","(0.4752782881259918, 0.6673870086669922, -0.02321632392704487)","(0.5455226898193359, 0.6566458344459534, 0.03208359703421593)","(0.44694170355796814, 0.7336587309837341, -0.061093930155038834)","(0.5638383626937866, 0.7279639840126038, 0.13021282851696014)","(0.443726509809494, 0.7447084784507751, 0.18038304150104523)","(0.5645372867584229, 0.6914205551147461, 0.14444699883460999)","(0.4451204836368561, 0.7481317520141602, 0.20616167783737183)","(0.5860467553138733, 0.6970374584197998, 0.12520566582679749)","(0.4429480731487274, 0.7604284882545471, 0.18963314592838287)"
"(0.5115318298339844, 0.43017664551734924, -0.17395244538784027)","(0.5103163123130798, 0.4260028004646301, -0.15365277230739594)","(0.5101651549339294, 0.4277496337890625, -0.15380233526229858)","(0.509988009929657, 0.4293913245201111, -0.15394490957260132)","(0.5065283179283142, 0.42103540897369385, -0.15140460431575775)","(0.5024862885475159, 0.41961729526519775, -0.15147535502910614)","(0.4990381598472595, 0.4183270037174225, -0.15172049403190613)","(0.5038626194000244, 0.43843603134155273, -0.07652714103460312)","(0.4928659498691559, 0.4271661639213562, -0.12549129128456116)","(0.5077531933784485, 0.4458310902118683, -0.14250464737415314)","(0.4996069073677063, 0.43982982635498047, -0.1439460664987564)","(0.5080051422119141, 0.5143588185310364, -0.05305664986371994)","(0.4465453326702118, 0.5052122473716736, -0.09338967502117157)","(0.514387309551239, 0.5932230353355408, -0.11993713676929474)","(0.43260225653648376, 0.5906356573104858, -0.09997665882110596)","(0.518248975276947, 0.5789853930473328, -0.2798568308353424)","(0.43049710988998413, 0.6688238978385925, -0.16478338837623596)","(0.5217027068138123, 0.575469434261322, -0.3128889799118042)","(0.4261704683303833, 0.6869025826454163, -0.18618835508823395)","(0.5197077989578247, 0.5604010820388794, -0.3180388808250427)","(0.4316449463367462, 0.6850508451461792, -0.20290537178516388)","(0.515911877155304, 0.5635316371917725, -0.28617581725120544)","(0.43400126695632935, 0.6815961599349976, -0.17263947427272797)","(0.4926092326641083, 0.6633769869804382, 0.013896185904741287)","(0.46053728461265564, 0.6634187698364258, -0.013834483921527863)","(0.5441922545433044, 0.690384030342102, -0.137801855802536)","(0.4333890676498413, 0.7262805700302124, -0.21502692997455597)","(0.5093294382095337, 0.7371700406074524, 0.07146993279457092)","(0.43599048256874084, 0.7440595626831055, 0.009647092781960964)","(0.4993354082107544, 0.7352046370506287, 0.09666888415813446)","(0.43869921565055847, 0.7444481253623962, 0.03268665820360184)","(0.5160742998123169, 0.7623898983001709, 0.06701677292585373)","(0.430447518825531, 0.7664045095443726, 0.00013574794866144657)"
"(0.4821774959564209, 0.4170462489128113, -0.23025719821453094)","(0.48903489112854004, 0.413191556930542, -0.21546609699726105)","(0.4915103316307068, 0.4155658185482025, -0.21553105115890503)","(0.4941334128379822, 0.4179850220680237, -0.21557758748531342)","(0.48350539803504944, 0.4099082946777344, -0.21199755370616913)","(0.48166391253471375, 0.40973642468452454, -0.2120072841644287)","(0.4799887537956238, 0.40960100293159485, -0.21203762292861938)","(0.4969947338104248, 0.430762380361557, -0.13574127852916718)","(0.4789457619190216, 0.4215557873249054, -0.1327832043170929)","(0.48399588465690613, 0.4335159659385681, -0.20167149603366852)","(0.4760896861553192, 0.4294537305831909, -0.19831033051013947)","(0.5069442987442017, 0.5056319832801819, -0.11717097461223602)","(0.4438312351703644, 0.4991445243358612, -0.08098280429840088)","(0.5146494507789612, 0.5903676152229309, -0.24484755098819733)","(0.42839619517326355, 0.5779671669006348, -0.10773782432079315)","(0.5181987285614014, 0.5229403972625732, -0.4327547550201416)","(0.41727861762046814, 0.6418856978416443, -0.21146239340305328)","(0.5216255784034729, 0.5081427097320557, -0.47193577885627747)","(0.4130610227584839, 0.6620798110961914, -0.23797665536403656)","(0.5195564031600952, 0.49773913621902466, -0.47030073404312134)","(0.41509294509887695, 0.6612419486045837, -0.2494642287492752)","(0.5159595608711243, 0.5048929452896118, -0.43712958693504333)","(0.4169892966747284, 0.6551668643951416, -0.2189599573612213)","(0.4922451078891754, 0.6623547673225403, -0.004435259383171797)","(0.45635634660720825, 0.6573686599731445, 0.004409110173583031)","(0.5166113972663879, 0.7619993686676025, 0.010466491803526878)","(0.4149351716041565, 0.6687893867492676, -0.2509004771709442)","(0.5219148397445679, 0.7477646470069885, 0.3753248453140259)","(0.4223836064338684, 0.7498417496681213, -0.09703898429870605)","(0.5190615653991699, 0.7430709004402161, 0.40966397523880005)","(0.43022286891937256, 0.7609122395515442, -0.08357053995132446)","(0.5279626846313477, 0.7729008197784424, 0.36441072821617126)","(0.41026803851127625, 0.8015101552009583, -0.17310968041419983)"
"(0.469107449054718, 0.4113440215587616, -0.1683814525604248)","(0.47595128417015076, 0.40667715668678284, -0.15610674023628235)","(0.4785733222961426, 0.4085685908794403, -0.1561937779188156)","(0.4813704490661621, 0.41090282797813416, -0.15627612173557281)","(0.4705801010131836, 0.4054816961288452, -0.14572036266326904)","(0.4692230224609375, 0.4060728847980499, -0.1457376778125763)","(0.4679725170135498, 0.4067443311214447, -0.1457483321428299)","(0.48711442947387695, 0.42690855264663696, -0.09332891553640366)","(0.4688940942287445, 0.4208835959434509, -0.057099293917417526)","(0.471741646528244, 0.42632928490638733, -0.14759989082813263)","(0.464989572763443, 0.4248822331428528, -0.13437731564044952)","(0.5066807270050049, 0.4985937476158142, -0.08800837397575378)","(0.44050323963165283, 0.4996680021286011, -0.0023757275193929672)","(0.5165396928787231, 0.588507354259491, -0.18871749937534332)","(0.4267561733722687, 0.5786268711090088, -0.04068596661090851)","(0.5182324051856995, 0.5353896617889404, -0.3360099792480469)","(0.4105542302131653, 0.6106761693954468, -0.20669230818748474)","(0.520871639251709, 0.5257604122161865, -0.36843737959861755)","(0.4035243093967438, 0.6213802695274353, -0.21645358204841614)","(0.5195514559745789, 0.5149548649787903, -0.3684521019458771)","(0.4058793783187866, 0.6149519681930542, -0.22977215051651)","(0.5164154767990112, 0.5197413563728333, -0.33962684869766235)","(0.4100363850593567, 0.6114644408226013, -0.2027473747730255)","(0.4903646409511566, 0.6544020771980286, -0.022173136472702026)","(0.45376095175743103, 0.645847499370575, 0.022204050794243813)","(0.49565935134887695, 0.7615334987640381, -0.013960198499262333)","(0.4042939841747284, 0.6483759880065918, -0.21267947554588318)","(0.5136381387710571, 0.7579361796379089, 0.2832983732223511)","(0.4195866882801056, 0.7468067407608032, -0.0818316638469696)","(0.5146292448043823, 0.7562286257743835, 0.31339505314826965)","(0.42905303835868835, 0.7624979615211487, -0.0707717090845108)","(0.5245883464813232, 0.7772321701049805, 0.2710631787776947)","(0.39682745933532715, 0.8013219833374023, -0.15110796689987183)"
"(0.4581575095653534, 0.4112272560596466, -0.10624773055315018)","(0.46436041593551636, 0.4064788222312927, -0.09804712980985641)","(0.46686169505119324, 0.40792116522789, -0.09812042862176895)","(0.46968674659729004, 0.4097314178943634, -0.09818295389413834)","(0.4596468210220337, 0.40593111515045166, -0.08767221868038177)","(0.45852771401405334, 0.40667828917503357, -0.08769914507865906)","(0.4573580026626587, 0.40749502182006836, -0.0877462849020958)","(0.47731685638427734, 0.42612287402153015, -0.05550199747085571)","(0.4598948359489441, 0.4234013259410858, -0.01204319391399622)","(0.460590660572052, 0.4255508482456207, -0.09242894500494003)","(0.4553648829460144, 0.42513811588287354, -0.07957649976015091)","(0.5054665207862854, 0.4960708022117615, -0.07259206473827362)","(0.43714118003845215, 0.5032337307929993, 0.020375153049826622)","(0.51186203956604, 0.5787474513053894, -0.180371955037117)","(0.42259740829467773, 0.5783268213272095, -0.024643735960125923)","(0.5089347958564758, 0.529101550579071, -0.31455233693122864)","(0.40106669068336487, 0.6147693991661072, -0.16005657613277435)","(0.5083436965942383, 0.519135594367981, -0.3432820737361908)","(0.39165642857551575, 0.6257441639900208, -0.17938461899757385)","(0.50975102186203, 0.5083670020103455, -0.339200496673584)","(0.39390435814857483, 0.6221312880516052, -0.19248704612255096)","(0.5078790783882141, 0.5135628581047058, -0.3158738315105438)","(0.39916011691093445, 0.6188461184501648, -0.1687314510345459)","(0.4865724444389343, 0.652824342250824, -0.023120135068893433)","(0.44739797711372375, 0.6445327401161194, 0.023065395653247833)","(0.48126649856567383, 0.7206326723098755, -0.12120546400547028)","(0.403572678565979, 0.6391924619674683, -0.2008867710828781)","(0.5070493221282959, 0.7519413828849792, 0.26064828038215637)","(0.417663037776947, 0.7268097996711731, -0.05328567326068878)","(0.5092781186103821, 0.7533267736434937, 0.20469433069229126)","(0.4277017116546631, 0.7478705644607544, -0.038519538938999176)","(0.5157897472381592, 0.770963191986084, 0.17275573313236237)","(0.4020896255970001, 0.7765979170799255, -0.0984392985701561)"
"(0.45575109124183655, 0.41915497183799744, -0.16791288554668427)","(0.4611763656139374, 0.41245153546333313, -0.16555505990982056)","(0.46413862705230713, 0.4131951630115509, -0.16563688218593597)","(0.4673805236816406, 0.4141097962856293, -0.1657150834798813)","(0.4551536738872528, 0.41292646527290344, -0.133326917886734)","(0.4535987377166748, 0.41374728083610535, -0.1332237422466278)","(0.4520774781703949, 0.4145313799381256, -0.13314345479011536)","(0.47425201535224915, 0.4259044826030731, -0.125078484416008)","(0.45428726077079773, 0.4265511631965637, -0.07217834889888763)","(0.4613269567489624, 0.4331859052181244, -0.1550263911485672)","(0.4533926844596863, 0.4330396056175232, -0.08638881146907806)","(0.49972209334373474, 0.48971956968307495, -0.14258494973182678)","(0.437989205121994, 0.5024318099021912, 0.0005427629803307354)","(0.5002478957176208, 0.5716151595115662, -0.25798848271369934)","(0.42619192600250244, 0.5816282033920288, -0.017542846500873566)","(0.48882895708084106, 0.5347084999084473, -0.39643192291259766)","(0.3948253095149994, 0.6076309680938721, -0.15773122012615204)","(0.4867802858352661, 0.5272507667541504, -0.431881308555603)","(0.38430097699165344, 0.6221116185188293, -0.17738021910190582)","(0.48750725388526917, 0.5159217119216919, -0.4289360046386719)","(0.3836587071418762, 0.6172524094581604, -0.19602958858013153)","(0.48686540126800537, 0.5201573967933655, -0.39799827337265015)","(0.3877229392528534, 0.6110761165618896, -0.16948498785495758)","(0.48220860958099365, 0.6524122953414917, -0.04305137321352959)","(0.44581565260887146, 0.6436876058578491, 0.04300272837281227)","(0.4853937029838562, 0.7739651203155518, -0.07011633366346359)","(0.3995196521282196, 0.6421645879745483, -0.13086815178394318)","(0.5016500949859619, 0.7347357273101807, 0.2650461792945862)","(0.4169299006462097, 0.7223994135856628, 0.0021390498150140047)","(0.5045925378799438, 0.737625002861023, 0.29710426926612854)","(0.4281748831272125, 0.7465958595275879, 0.01445139478892088)","(0.5047910213470459, 0.7512394189834595, 0.28951939940452576)","(0.400747150182724, 0.7633192539215088, -0.02857142873108387)"
"(0.44565054774284363, 0.4249354302883148, -0.1822776198387146)","(0.45071831345558167, 0.41686734557151794, -0.18613825738430023)","(0.453166127204895, 0.4167933464050293, -0.18617422878742218)","(0.45578625798225403, 0.4166768193244934, -0.1862187534570694)","(0.4463854134082794, 0.41792723536491394, -0.16408801078796387)","(0.4456869065761566, 0.4185637831687927, -0.16408255696296692)","(0.44509202241897583, 0.41917023062705994, -0.16407856345176697)","(0.4662695527076721, 0.424187570810318, -0.16715008020401)","(0.4519820213317871, 0.4285731911659241, -0.09143034368753433)","(0.45259907841682434, 0.4379560947418213, -0.17433083057403564)","(0.4470301866531372, 0.437740296125412, -0.1317061185836792)","(0.4952390789985657, 0.4845588803291321, -0.1846495270729065)","(0.4395737946033478, 0.5011116862297058, -0.025029519572854042)","(0.4632355272769928, 0.5665698051452637, -0.24989761412143707)","(0.42669275403022766, 0.579667866230011, -0.03361435607075691)","(0.4183602035045624, 0.5731035470962524, -0.3165726661682129)","(0.39554688334465027, 0.6019394397735596, -0.15429377555847168)","(0.4129481315612793, 0.5893524289131165, -0.3439251482486725)","(0.3863714635372162, 0.6182206869125366, -0.17262034118175507)","(0.41968676447868347, 0.5743887424468994, -0.3434024453163147)","(0.38404232263565063, 0.6094451546669006, -0.19254092872142792)","(0.4133796989917755, 0.5726792216300964, -0.31709766387939453)","(0.3885699510574341, 0.6053774356842041, -0.16633780300617218)","(0.48096394538879395, 0.6470873951911926, -0.04086029902100563)","(0.4472797214984894, 0.641042172908783, 0.04076642915606499)","(0.4818837642669678, 0.7732132077217102, -0.08143341541290283)","(0.40428122878074646, 0.6396780014038086, -0.16842330992221832)","(0.5031399130821228, 0.7326880693435669, 0.23732875287532806)","(0.42306452989578247, 0.724287211894989, -0.0423969142138958)","(0.5061872601509094, 0.7361012697219849, 0.2713052034378052)","(0.4318017363548279, 0.7392470836639404, -0.027882805094122887)","(0.5072882175445557, 0.7534566521644592, 0.2707414925098419)","(0.4089376926422119, 0.7588438391685486, -0.05940273776650429)"
"(0.439124196767807, 0.42650941014289856, -0.14529339969158173)","(0.4436638057231903, 0.4175872504711151, -0.15940168499946594)","(0.4454648792743683, 0.4173179566860199, -0.1594497263431549)","(0.44742563366889954, 0.4170999825000763, -0.15948016941547394)","(0.4415414035320282, 0.4186250567436218, -0.13388101756572723)","(0.4417448937892914, 0.419026643037796, -0.1338876187801361)","(0.4420554041862488, 0.41940099000930786, -0.1339229941368103)","(0.45792749524116516, 0.4232645630836487, -0.16470134258270264)","(0.45178553462028503, 0.4259493052959442, -0.07021183520555496)","(0.4447419047355652, 0.43824997544288635, -0.15167377889156342)","(0.44171181321144104, 0.4386724829673767, -0.11695465445518494)","(0.481363445520401, 0.4862399101257324, -0.1999002993106842)","(0.4483986496925354, 0.4947398602962494, 0.008061796426773071)","(0.4433174431324005, 0.5639770030975342, -0.23779480159282684)","(0.4368889331817627, 0.5714329481124878, 0.05219629406929016)","(0.3984616696834564, 0.5819265842437744, -0.2357977032661438)","(0.41037294268608093, 0.6202167868614197, 0.008000106550753117)","(0.38784661889076233, 0.5988484025001526, -0.2567538619041443)","(0.39875173568725586, 0.6366422176361084, 0.0023140881676226854)","(0.3849492073059082, 0.5897429585456848, -0.25213485956192017)","(0.38677629828453064, 0.6319368481636047, -0.019290026277303696)","(0.3889540433883667, 0.5849788188934326, -0.23169860243797302)","(0.39374229311943054, 0.6272725462913513, -0.002571108750998974)","(0.4780629873275757, 0.6464893221855164, -0.05476132407784462)","(0.44915300607681274, 0.6405491232872009, 0.05471079796552658)","(0.47907644510269165, 0.7764382362365723, -0.09559369087219238)","(0.4047025144100189, 0.6420119404792786, -0.1210072785615921)","(0.5140727162361145, 0.7343750596046448, 0.20733949542045593)","(0.4335906505584717, 0.7237778306007385, -0.0018120105378329754)","(0.5185442566871643, 0.7314165234565735, 0.23997116088867188)","(0.444428026676178, 0.7342955470085144, 0.01220544520765543)","(0.5136668682098389, 0.7599227428436279, 0.25090131163597107)","(0.4231095612049103, 0.7586802840232849, 0.008245494216680527)"
"(0.43587568402290344, 0.42765575647354126, -0.11465214937925339)","(0.44023028016090393, 0.4179654121398926, -0.12751109898090363)","(0.4419231712818146, 0.4176098704338074, -0.1275688260793686)","(0.44379547238349915, 0.41735175251960754, -0.12759485840797424)","(0.4382047653198242, 0.4189683198928833, -0.10387920588254929)","(0.43842682242393494, 0.4192180037498474, -0.10387832671403885)","(0.43877917528152466, 0.4194539785385132, -0.10390783101320267)","(0.4538082182407379, 0.4227798581123352, -0.14702154695987701)","(0.44946223497390747, 0.4242960810661316, -0.04411265626549721)","(0.4413331151008606, 0.4391239583492279, -0.12084010243415833)","(0.43853887915611267, 0.43959659337997437, -0.08997885882854462)","(0.4739993214607239, 0.48540449142456055, -0.18994654715061188)","(0.45146891474723816, 0.48923900723457336, 0.03447343409061432)","(0.43780532479286194, 0.5600026249885559, -0.22473907470703125)","(0.44219085574150085, 0.5669642090797424, 0.09528286755084991)","(0.39602261781692505, 0.5822377800941467, -0.2051645666360855)","(0.4257148206233978, 0.6231518387794495, 0.07875736802816391)","(0.3848217725753784, 0.5984926223754883, -0.22637629508972168)","(0.4187730550765991, 0.6403082013130188, 0.07763726264238358)","(0.38174644112586975, 0.5907023549079895, -0.22213737666606903)","(0.4157208502292633, 0.6371523141860962, 0.05751996114850044)","(0.38486433029174805, 0.5856420993804932, -0.20113955438137054)","(0.41895273327827454, 0.6319599747657776, 0.06963889300823212)","(0.47503605484962463, 0.6466252207756042, -0.05926481634378433)","(0.44940146803855896, 0.6392236351966858, 0.059244364500045776)","(0.47678011655807495, 0.7780992388725281, -0.08458783477544785)","(0.40046706795692444, 0.6448192596435547, -0.09885164350271225)","(0.5079580545425415, 0.7349523901939392, 0.21864253282546997)","(0.42737796902656555, 0.729667603969574, 0.03796969726681709)","(0.5140482187271118, 0.7298230528831482, 0.2524341344833374)","(0.43743640184402466, 0.7404206395149231, 0.053604498505592346)","(0.5074093341827393, 0.7578482031822205, 0.2598363161087036)","(0.41562992334365845, 0.7632547616958618, 0.0412784218788147)"
